#{"t_start": 1723759765.2948375, "env_id": "None"}
r,l,t
-0.790592,72,4452.176986
-0.849815,72,4468.415936
-0.760182,72,4483.219763
-0.75823,72,4498.485552
-0.975212,72,4513.666508
-0.751986,72,4526.052015
-0.796862,72,4539.698542
-0.767482,72,4554.37646
-0.993215,72,4566.35017
-1.007168,72,4579.232417
-0.964309,72,4592.543542
-0.927132,72,4605.144866
-0.605156,72,4618.694515
-0.730659,72,4630.911552
-1.065332,72,4644.612865
-0.765878,72,4657.248546
-0.73418,72,4671.236888
-0.659271,72,4683.161348
-0.751499,72,4699.106206
-0.641886,72,4711.113832
-0.769898,72,4726.665785
-0.828,72,4738.971262
-0.717591,72,4751.636529
-0.94913,72,4765.511138
-0.716478,72,4777.684319
-0.826851,72,4792.69704
-0.673516,72,4804.00184
-0.687857,72,4816.834795
-0.660908,72,4827.955171
-0.69633,72,4839.346508
-0.672387,72,4852.286662
-0.840881,72,4866.612069
-0.766881,72,4882.254882
-1.010151,72,4896.117765
-0.768765,72,4911.555636
-0.707615,72,4927.193537
-1.161983,72,4940.096602
-1.440532,72,4954.353979
-0.71649,72,4965.9706
-0.875004,72,4979.078843
-0.798016,72,4992.172071
-0.674367,72,5005.860811
-0.679344,72,5021.207566
-0.698469,72,5036.387696
-1.044728,72,5049.922013
-0.628362,72,5064.575424
-0.629145,72,5078.27872
-0.843505,72,5092.604866
-0.646242,72,5104.263893
-0.754832,72,5117.234408
-0.993705,72,5132.92297
-0.68722,72,5148.081014
-0.749599,72,5162.873548
-1.3197,72,5177.330226
-1.084577,72,5192.967962
-0.860095,72,5208.163159
-0.713774,72,5222.883565
-0.734212,72,5235.035611
-0.871515,72,5249.381684
-0.83039,72,5262.956789
-0.653316,72,5278.451807
-0.916131,72,5292.639858
-0.778107,72,5305.680338
-0.741563,72,5317.657727
-0.643943,72,5331.91588
-0.723947,72,5343.54761
-0.660981,72,5356.864667
-1.050492,72,5372.538723
-0.751685,72,5385.807939
-0.709324,72,5398.007653
-0.931557,72,5410.988586
-0.85284,72,5429.000238
-0.843341,72,5443.207617
-0.731918,72,5458.256075
-0.778933,72,5473.347833
-0.662529,72,5484.968971
-0.805199,72,5498.739308
-0.641393,72,5514.163154
-0.638408,72,5528.308157
-0.634791,72,5539.863187
-0.790543,72,5553.445577
-0.704818,72,5566.263344
-1.197018,72,5578.341206
-1.195807,72,5593.23804
-0.948616,72,5608.559254
-0.733627,72,5624.26471
-0.71408,72,5638.042794
-0.871341,72,5653.661488
-0.615551,72,5665.247846
-1.414732,72,5678.272381
-0.672484,72,5693.118766
-0.704759,72,5706.078641
-0.729498,72,5718.934629
-0.706352,72,5734.643879
-0.722834,72,5747.954859
-0.849795,72,5761.449362
-0.731288,72,5776.414866
-0.744121,72,5789.571713
-0.778172,72,5801.833587
-1.052967,72,5817.067734
-0.963603,72,5832.770486
-0.712441,72,5848.16317
-0.795692,72,5863.940735
-0.821046,72,5878.016777
-0.651803,72,5890.310698
-0.755794,72,5903.80178
-0.835588,72,5919.144491
-0.961933,72,5931.704771
-0.711287,72,5943.412085
-0.713896,72,5957.370864
-1.092973,72,5973.2119
-0.687198,72,5988.986389
-0.863089,72,6003.354613
-0.90433,72,6017.052155
-0.76253,72,6029.568139
-0.990155,72,6043.733966
-0.831159,72,6058.413251
-0.825687,72,6072.261596
-0.91142,72,6087.251045
-0.72663,72,6101.214078
-0.648006,72,6113.326635
-0.678936,72,6126.836405
-0.902816,72,6139.55877
-0.919729,72,6150.965065
-0.661102,72,6165.382899
-0.684454,72,6180.418454
-0.772003,72,6196.64502
-0.925881,72,6212.299825
-0.726827,72,6225.871428
-0.641338,72,6237.587904
-0.654539,72,6253.193842
-1.073969,72,6265.987741
-0.996625,72,6279.871607
-0.818634,72,6294.651304
-0.967381,72,6306.535567
-0.774152,72,6321.302532
-0.668363,72,6334.446789
-0.64189,72,6345.847403
-0.73665,72,6360.757526
-0.673629,72,6375.443458
-0.852286,72,6390.932278
-0.813264,72,6406.375175
-0.785701,72,6421.433821
-0.828208,72,6432.781
-0.861155,72,6449.151895
-0.812697,72,6460.996427
-0.879257,72,6475.365395
-1.124256,72,6488.656483
-0.677953,72,6503.115322
-0.831696,72,6516.182329
-0.744177,72,6531.953916
-1.485603,72,6546.491497
-0.737205,72,6560.677986
-0.915073,72,6574.545734
-1.149245,72,6589.222735
-1.074665,72,6603.123235
-0.91197,72,6619.040483
-0.671382,72,6633.145044
-0.726707,72,6647.575624
-0.756364,72,6661.494134
-0.712143,72,6677.51213
-0.851271,72,6691.512959
-1.026643,72,6705.725728
-0.940638,72,6719.987513
-0.851345,72,6731.765801
-0.73752,72,6744.857571
-0.740977,72,6758.82624
-0.980442,72,6774.332701
-1.000689,72,6788.356901
-0.6901,72,6803.002011
-0.879318,72,6818.45949
-0.65436,72,6831.947942
-0.77492,72,6846.204116
-0.764519,72,6861.405759
-1.232893,72,6877.221338
-0.741874,72,6893.045113
-0.745239,72,6906.887518
-1.619759,72,6920.150205
-0.632122,72,6933.599233
-0.599365,72,6945.213485
-0.77841,72,6958.3378
-0.756325,72,6973.021651
-0.699107,72,6988.065248
-0.847629,72,7000.344942
-0.785622,72,7014.516524
-0.626594,72,7031.079654
-0.715126,72,7043.203647
-1.159669,72,7058.27062
-0.798822,72,7070.581071
-0.910383,72,7083.362695
-0.866906,72,7095.712064
-0.706327,72,7108.995533
-0.873631,72,7122.915322
-0.71777,72,7137.39623
-0.641523,72,7151.956756
-0.653334,72,7165.815598
-0.648833,72,7178.973231
-0.865915,72,7193.610606
-0.639674,72,7206.653925
-1.2264,72,7220.642231
-0.775373,72,7235.722436
-0.613531,72,7248.293166
-0.781316,72,7263.663971
-0.907791,72,7278.323179
-0.954223,72,7294.207776
-1.04271,72,7308.150588
-0.721453,72,7320.4966
-0.700899,72,7333.61052
-1.144279,72,7346.293843
-0.839769,72,7361.635734
-0.764726,72,7376.68504
-0.828506,72,7390.593784
-0.832292,72,7404.536751
