#{"t_start": 1724226103.8931258, "env_id": "None"}
r,l,t
-1.0808,72,6538.494825
-0.322477,72,6556.4388
-0.385751,72,6580.758696
-0.887069,72,6597.279873
-1.230925,72,6623.73193
-1.296393,72,6656.276388
-1.375566,72,6675.409681
-1.15908,72,6698.755443
-0.466841,72,6718.274425
-0.746039,72,6743.19344
-0.31014,72,6761.752921
-0.555405,72,6778.036454
-1.683183,72,6802.159865
-0.971827,72,6823.399805
-0.189412,72,6844.690898
-0.785784,72,6859.068797
-0.3852,72,6883.142319
-1.507739,72,6902.558185
-1.226964,72,6925.807429
-0.518122,72,6939.930515
-0.777372,72,6960.750462
-0.626912,72,6980.104792
-0.116249,72,7000.814133
-1.503836,72,7023.378092
-0.211128,72,7040.498647
-0.305507,72,7065.737226
-1.632802,72,7087.866917
-1.123871,72,7105.565606
-0.088797,72,7123.432112
-0.062174,72,7142.845539
-2.083974,72,7165.758959
-0.134786,72,7185.55288
-0.54071,72,7203.991445
-0.087985,72,7224.650018
-0.401521,72,7243.480123
-0.5893,72,7267.809286
-0.578539,72,7287.042924
-2.163014,72,7309.278444
-0.638807,72,7333.819904
-1.378551,72,7353.501098
-0.933819,72,7371.615543
-1.028293,72,7390.637349
-1.568292,72,7415.765446
-0.101361,72,7437.250894
-0.465352,72,7457.054229
-1.168855,72,7472.822311
-0.17744,72,7490.259248
-2.132779,72,7513.68246
-0.901806,72,7532.562094
-1.048858,72,7557.282291
-0.199872,72,7576.469444
-0.088045,72,7599.265481
-0.421411,72,7616.641097
-0.072657,72,7641.500082
-1.450229,72,7660.788059
-0.591454,72,7679.252995
-0.521791,72,7697.647555
-0.978572,72,7723.873898
-1.499568,72,7779.272887
-0.927212,72,7798.32099
-1.369156,72,7825.264372
-0.350521,72,7842.725041
-1.197948,72,7867.965523
-0.708708,72,7887.166764
-1.674681,72,7908.454273
-0.36538,72,7925.788734
-0.051853,72,7945.712141
-1.020072,72,7966.28588
-0.874882,72,7985.26011
-0.964155,72,8011.896015
-1.688487,72,8033.056211
-0.563767,72,8057.907432
-0.102279,72,8077.55874
-0.06017,72,8096.440996
-1.220184,72,8118.334938
-1.100542,72,8172.148993
-0.80673,72,8197.581014
-1.027935,72,8222.466601
-0.702369,72,8247.146894
-0.102427,72,8270.150325
-0.805185,72,8293.884196
-1.158655,72,8315.717028
-0.523408,72,8332.863238
-0.605467,72,8356.874771
-0.421481,72,8377.574434
-0.067244,72,8398.009425
-0.333843,72,8421.337339
-1.905833,72,8440.214459
-0.984549,72,8463.442062
-0.503666,72,8487.891862
-1.261877,72,8502.83528
-2.243978,72,8526.50424
-0.808257,72,8543.605717
-1.740003,72,8568.992919
-1.071101,72,8593.829495
-0.989297,72,8614.216345
-0.210919,72,8631.531854
-1.517099,72,8653.300881
-1.472476,72,8677.607559
-0.489867,72,8701.176316
-1.34387,72,8722.860489
-1.525515,72,8745.567062
-0.285857,72,8768.220597
-0.759679,72,8787.297294
-1.543343,72,8811.792967
-0.919271,72,8832.356324
-0.462971,72,8856.432092
-1.368253,72,8877.619678
-0.848147,72,8897.622049
-0.35377,72,8915.522708
-0.061404,72,8937.114362
-0.449777,72,8956.416281
-0.063926,72,8980.54977
-1.184534,72,8995.923335
-0.52274,72,9013.8801
-1.935336,72,9038.231955
-0.173197,72,9057.871247
-0.078472,72,9078.059203
-0.594805,72,9102.50569
-0.412262,72,9123.149226
-0.875018,72,9140.905761
-0.669262,72,9158.831846
-0.911993,72,9174.223419
-0.920857,72,9194.90671
-0.393779,72,9211.784945
-0.990923,72,9236.05085
-0.221382,72,9254.279442
-0.54858,72,9271.518497
-1.191952,72,9289.387207
-1.536488,72,9310.772063
-1.159291,72,9333.12371
-0.174904,72,9353.597026
-1.025976,72,9373.894167
-0.420963,72,9398.417232
-1.081035,72,9413.193759
-0.047436,72,9433.610103
-0.448944,72,9450.703862
-0.499686,72,9466.393334
-1.349313,72,9483.737027
-0.194982,72,9507.982531
-0.021458,72,9528.763667
-1.245312,72,9552.532832
-0.281323,72,9571.366032
-0.557051,72,9589.099211
-1.653115,72,9611.179861
-1.490692,72,9633.577711
-0.607318,72,9648.818785
-0.535604,72,9670.609673
-1.598176,72,9692.916351
-0.825598,72,9714.979301
-0.459,72,9729.677287
-0.649729,72,9751.752655
-0.041535,72,9772.940926
-1.195761,72,9798.221376
-0.535376,72,9813.67957
-0.092559,72,9832.576233
-0.466451,72,9850.566789
-1.38233,72,9868.569356
-0.942892,72,9886.552816
-1.942366,72,9910.248216
-1.261105,72,9928.415337
-0.137368,72,9947.289937
-1.839565,72,9971.447729
-0.92501,72,9994.860711
-0.950221,72,10014.446801
-1.366773,72,10033.890478
-2.110985,72,10059.366444
-1.133356,72,10084.183655
-1.52646,72,10106.446705
-0.993805,72,10130.362909
-2.057793,72,10153.6502
-1.099831,72,10168.308487
-0.928129,72,10188.87762
-1.6136,72,10211.139692
-0.88647,72,10236.823698
-0.068793,72,10259.347892
-0.560793,72,10283.653824
-0.020315,72,10304.662305
-1.244807,72,10328.375416
-0.623451,72,10345.653465
-2.276261,72,10371.695691
-0.073497,72,10391.627504
-0.553278,72,10415.805659
-0.427254,72,10434.600129
-0.401518,72,10458.945472
-0.111288,72,10475.992938
-1.609316,72,10497.557499
-0.107968,72,10518.671612
-1.326683,72,10536.848273
-1.550389,72,10562.331781
-0.088822,72,10580.340997
-0.874515,72,10603.715021
-0.205315,72,10621.330881
-0.011975,72,10642.473358
-1.442194,72,10666.898043
-0.410671,72,10687.464133
-0.372075,72,10712.287655
-1.496677,72,10734.933809
-2.226303,72,10755.141436
-0.185998,72,10772.073395
-1.557084,72,10795.57831
-0.173495,72,10815.833764
-2.107831,72,10839.005128
-0.520011,72,10856.750449
-0.196957,72,10874.526203
-0.423129,72,10893.941399
-1.366067,72,10915.659306
-1.033269,72,10934.973025
-0.80955,72,10960.317071
-1.049825,72,10994.083498
-0.97153,72,11012.042957
-0.070025,72,11038.737179
-0.505956,72,11055.61724
-2.125142,72,11079.208507
-0.243482,72,11097.49209
-1.099355,72,11122.75432
-0.164509,72,11139.568111
-1.144856,72,11160.393612
-1.519761,72,11184.413722
-0.049675,72,11205.797353
-1.680584,72,11230.654527
-1.453446,72,11253.716981
-0.667632,72,11277.300683
-0.518073,72,11302.861023
-0.719877,72,11317.645472
-0.115383,72,11338.9199
-0.756272,72,11360.151925
-0.258702,72,11383.252398
-0.819545,72,11398.014156
-1.160179,72,11419.234176
-0.232015,72,11435.809493
-0.997364,72,11456.7569
-1.006264,72,11484.479933
-1.631459,72,11506.108102
-1.195736,72,11531.585743
-0.51382,72,11555.999875
-1.326696,72,11575.438926
-0.472351,72,11600.558813
-0.803866,72,11624.004793
-1.718586,72,11644.804173
-0.426764,72,11669.389368
-0.016183,72,11691.333016
