#{"t_start": 1724401306.902459, "env_id": "None"}
r,l,t
-0.42475146,6,383.657371
-0.43633097,6,383.657423
-0.44446757,6,383.657474
-0.4048843,6,388.140979
-0.53607196,6,388.141298
-0.3960863,6,388.141331
-0.35728183,6,388.141357
-0.3971837,6,388.141381
-0.37474427,6,392.502026
-0.43818352,6,392.502142
-0.41063315,6,392.50217
-0.37529635,6,392.502194
-0.67128634,6,392.502218
-0.39179063,6,396.200447
-0.38162127,6,396.200621
-0.3226617,6,396.200634
-0.33832732,6,396.200643
-0.43993926,6,396.200651
-0.40122297,6,400.652122
-0.51991194,6,400.652294
-0.5068709,6,400.652324
-0.5061824,6,400.652348
-0.3608572,6,400.652396
-0.30778235,6,404.392007
-0.489241,6,404.392111
-0.3734385,6,404.392148
-0.34641254,6,404.39218
-0.34224287,6,404.392214
-0.39578933,6,408.613374
-0.41927546,6,408.613505
-0.41792712,6,408.613529
-0.354907,6,408.613551
-0.45529044,6,408.613573
-0.4750392,6,412.57362
-0.4067033,6,412.573736
-0.4299037,6,412.573768
-0.35431385,6,412.573795
-0.41080895,6,412.573819
-0.4082691,6,416.705305
-0.40422985,6,416.705556
-0.37288508,6,416.705581
-0.4037662,6,416.705603
-0.47321436,6,416.705627
-0.36114255,6,422.906151
-0.36146373,6,422.906257
-0.36671612,6,422.906283
-0.3561351,6,422.906291
-0.35231635,6,422.906313
-0.3987675,6,426.984185
-0.45823428,6,426.984377
-0.3676768,6,426.984406
-0.41516438,6,426.984431
-0.49042,6,426.984454
-0.42301676,6,431.169478
-0.3524225,6,431.169757
-0.39786017,6,431.169786
-0.6745763,6,431.169811
-0.36219415,6,431.169835
-0.38416594,6,435.6235
-0.534885,6,435.623572
-0.3530303,6,435.623583
-0.5105846,6,435.623592
-0.29777193,6,435.6236
-0.31389388,6,439.278319
-0.31065336,6,439.278428
-0.51026446,6,439.278456
-0.36194482,6,439.27848
-0.4157393,6,439.278504
-0.41239008,6,442.928389
-0.45590737,6,442.9285
-0.4182056,6,442.928528
-0.5710769,6,442.928551
-0.40915924,6,442.928575
