rollout/exploration_rate,time/episodes,rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/learning_rate
0.6958719999999998,1280,-24.704774699999998,5,92160,17396,72.0,45576,620656.3203125,0.001
0.6949216,1284,-24.527989110000004,5,92448,17450,72.0,45720,710816.4140625,0.001
0.6939712,1288,-24.58837898,5,92736,17503,72.0,45864,889827.109375,0.001
0.6930208,1292,-24.993407070000004,5,93024,17560,72.0,46008,760639.890625,0.001
0.6920704,1296,-24.9846599,5,93312,17613,72.0,46152,867899.0625,0.001
0.69112,1300,-25.254928080000003,5,93600,17667,72.0,46296,660431.046875,0.001
0.6901696000000002,1304,-25.65138588,5,93888,17723,72.0,46440,704467.359375,0.001
0.6892192,1308,-25.488303929999997,5,94176,17776,72.0,46584,699494.6953125,0.001
0.6882688,1312,-25.8788319,5,94464,17833,72.0,46728,819403.921875,0.001
0.6873184,1316,-25.96359831,5,94752,17889,72.0,46872,524537.78125,0.001
0.686368,1320,-26.239673249999996,5,95040,17946,72.0,47016,796552.59375,0.001
0.6854176000000001,1324,-25.982397019999997,5,95328,18002,72.0,47160,777872.890625,0.001
0.6844671999999998,1328,-26.115669399999998,5,95616,18060,72.0,47304,871837.484375,0.001
0.6835168,1332,-26.2603503,5,95904,18114,72.0,47448,647863.6875,0.001
0.6825664,1336,-26.363612200000002,5,96192,18170,72.0,47592,698690.25,0.001
0.681616,1340,-26.545610559999997,5,96480,18223,72.0,47736,894946.625,0.001
0.6806656,1344,-26.664816409999993,5,96768,18278,72.0,47880,602172.5859375,0.001
0.6797151999999999,1348,-26.54070637,5,97056,18334,72.0,48024,757566.203125,0.001
0.6787648000000001,1352,-26.184059599999998,5,97344,18389,72.0,48168,707054.96875,0.001
0.6778143999999999,1356,-26.176834649999996,5,97632,18448,72.0,48312,643577.53125,0.001
0.6768639999999999,1360,-25.866588959999998,5,97920,18506,72.0,48456,731908.65625,0.001
0.6759135999999999,1364,-25.46663159,5,98208,18562,72.0,48600,808835.015625,0.001
0.6749631999999999,1368,-25.53988487,5,98496,18613,72.0,48744,614311.359375,0.001
0.6740128000000001,1372,-25.692677419999995,5,98784,18665,72.0,48888,627464.921875,0.001
0.6730624000000001,1376,-25.55429527,5,99072,18721,72.0,49032,674279.609375,0.001
0.672112,1380,-25.3879747,5,99360,18778,72.0,49176,766678.078125,0.001
0.6711616,1384,-25.61049979,5,99648,18832,72.0,49320,679544.984375,0.001
0.6702111999999999,1388,-25.563672790000002,5,99936,18889,72.0,49464,630267.71875,0.001
0.6692608,1392,-25.604601270000007,5,100224,18946,72.0,49608,670000.34375,0.001
0.6683104,1396,-25.79964258,5,100512,19001,72.0,49752,780055.6796875,0.001
0.66736,1400,-26.020157830000006,5,100800,19053,72.0,49896,1050076.5,0.001
0.6664095999999999,1404,-26.148686890000004,5,101088,19107,72.0,50040,499707.6875,0.001
0.6654591999999999,1408,-26.436559570000004,5,101376,19161,72.0,50184,637622.046875,0.001
0.6645088000000001,1412,-26.19736718,5,101664,19219,72.0,50328,890788.21875,0.001
0.6635584,1416,-26.11294238,5,101952,19276,72.0,50472,918450.15625,0.001
0.6626080000000001,1420,-26.226880459999997,5,102240,19333,72.0,50616,685709.515625,0.001
0.6616576,1424,-26.38718424,5,102528,19396,72.0,50760,783283.9375,0.001
0.6607071999999999,1428,-26.077855579999994,5,102816,19458,72.0,50904,977775.75,0.001
0.6597568,1432,-25.803439069999996,5,103104,19519,72.0,51048,664808.796875,0.001
0.6588064,1436,-25.756428449999998,5,103392,19577,72.0,51192,878053.171875,0.001
0.657856,1440,-25.6559071,5,103680,19631,72.0,51336,724965.6875,0.001
0.6569056,1444,-25.5656486,5,103968,19692,72.0,51480,822134.09375,0.001
0.6559552,1448,-25.577006850000004,5,104256,19753,72.0,51624,838854.828125,0.001
0.6550048,1452,-25.686526000000004,5,104544,19812,72.0,51768,800133.2109375,0.001
0.6540544000000001,1456,-25.313409460000003,5,104832,19869,72.0,51912,780860.515625,0.001
0.653104,1460,-25.159439409999994,5,105120,19928,72.0,52056,638156.5625,0.001
0.6521536,1464,-25.179051729999998,5,105408,19981,72.0,52200,739596.3828125,0.001
0.6512031999999999,1468,-25.161567639999998,5,105696,20042,72.0,52344,792247.609375,0.001
0.6502528000000001,1472,-25.044779159999997,5,105984,20100,72.0,52488,741786.609375,0.001
0.6493023999999998,1476,-25.00915175,5,106272,20161,72.0,52632,720632.234375,0.001
0.648352,1480,-25.15330884,5,106560,20218,72.0,52776,712677.3203125,0.001
0.6474016,1484,-24.857975340000007,5,106848,20274,72.0,52920,710038.625,0.001
0.6464512,1488,-24.852065129999993,5,107136,20332,72.0,53064,596916.5625,0.001
0.6455008,1492,-24.85158522,5,107424,20392,72.0,53208,749820.953125,0.001
0.6445504,1496,-24.63024817,5,107712,20452,72.0,53352,788931.390625,0.001
0.6436,1500,-24.182163799999998,5,108000,20512,72.0,53496,965748.984375,0.001
0.6426495999999999,1504,-23.588184359999993,5,108288,20571,72.0,53640,605172.78125,0.001
0.6416991999999999,1508,-23.33742084,5,108576,20634,72.0,53784,815742.96875,0.001
0.6407487999999999,1512,-23.24093089,5,108864,20689,72.0,53928,879622.890625,0.001
0.6397983999999999,1516,-23.268507499999995,5,109152,20744,72.0,54072,822331.4375,0.001
0.6388480000000001,1520,-23.139286650000003,5,109440,20805,72.0,54216,936261.4375,0.001
0.6378976000000001,1524,-23.331266860000007,5,109728,20860,72.0,54360,768869.640625,0.001
0.6369472,1528,-23.692672099999996,5,110016,20916,72.0,54504,640766.0546875,0.001
0.6359967999999999,1532,-23.928968840000003,5,110304,20975,72.0,54648,653900.5546875,0.001
0.6350463999999999,1536,-24.264002129999998,5,110592,21029,72.0,54792,748165.9375,0.001
0.6340960000000001,1540,-24.369304699999997,5,110880,21084,72.0,54936,902199.65625,0.001
0.6331456,1544,-24.425941789999996,5,111168,21145,72.0,55080,876572.921875,0.001
0.6321952,1548,-24.2145282,5,111456,21210,72.0,55224,792117.96875,0.001
0.6312447999999999,1552,-24.11366943,5,111744,21271,72.0,55368,698999.703125,0.001
0.6302943999999999,1556,-24.09837872,5,112032,21333,72.0,55512,790095.671875,0.001
0.6293440000000001,1560,-24.143511980000007,5,112320,21394,72.0,55656,747956.9375,0.001
0.6283936000000001,1564,-24.306381190000003,5,112608,21450,72.0,55800,649734.828125,0.001
0.6274432,1568,-24.20632277,5,112896,21508,72.0,55944,949919.609375,0.001
0.6264928,1572,-24.181115220000002,5,113184,21565,72.0,56088,1017955.15625,0.001
0.6255423999999999,1576,-24.34032911,5,113472,21626,72.0,56232,897050.375,0.001
0.624592,1580,-24.291176139999997,5,113760,21686,72.0,56376,532130.078125,0.001
0.6236416,1584,-24.441614710000003,5,114048,21743,72.0,56520,744917.2734375,0.001
0.6226912,1588,-24.201776159999998,5,114336,21800,72.0,56664,728385.5703125,0.001
0.6217408,1592,-24.147457740000004,5,114624,21860,72.0,56808,876708.140625,0.001
0.6207904,1596,-24.27454127,5,114912,21917,72.0,56952,833625.40625,0.001
0.6198400000000002,1600,-24.158091260000003,5,115200,21979,72.0,57096,871133.8125,0.001
0.6188896,1604,-24.41927791,5,115488,22037,72.0,57240,787959.53125,0.001
0.6179392,1608,-24.846969400000003,5,115776,22093,72.0,57384,723651.578125,0.001
0.6169888,1612,-25.19316552,5,116064,22153,72.0,57528,902399.21875,0.001
0.6160383999999999,1616,-25.494051249999995,5,116352,22209,72.0,57672,718947.7734375,0.001
0.6150880000000001,1620,-25.732926359999997,5,116640,22265,72.0,57816,937685.875,0.001
0.6141375999999998,1624,-25.671068069999997,5,116928,22323,72.0,57960,715298.4375,0.001
0.6131872,1628,-25.721191820000005,5,117216,22382,72.0,58104,1093318.1875,0.001
0.6122368,1632,-25.54823785,5,117504,22438,72.0,58248,816634.734375,0.001
0.6112864,1636,-25.32990512,5,117792,22497,72.0,58392,819013.546875,0.001
0.610336,1640,-25.003463569999997,5,118080,22554,72.0,58536,779054.640625,0.001
0.6093856,1644,-24.741843370000005,5,118368,22615,72.0,58680,997553.125,0.001
0.6084352000000001,1648,-24.787856899999998,5,118656,22676,72.0,58824,931075.21875,0.001
0.6074847999999999,1652,-25.00603003,5,118944,22734,72.0,58968,798304.359375,0.001
0.6065343999999999,1656,-25.176594180000002,5,119232,22795,72.0,59112,699751.359375,0.001
0.6055839999999999,1660,-25.29133597,5,119520,22852,72.0,59256,686743.59375,0.001
0.6046335999999999,1664,-24.989753850000003,5,119808,22911,72.0,59400,658197.546875,0.001
0.6036832000000001,1668,-24.841445780000004,5,120096,22974,72.0,59544,1106252.84375,0.001
0.6027328000000001,1672,-24.629807060000005,5,120384,23034,72.0,59688,1065551.578125,0.001
0.6017823999999999,1676,-24.748189830000005,5,120672,23094,72.0,59832,907684.71875,0.001
0.600832,1680,-24.85687176,5,120960,23152,72.0,59976,942444.609375,0.001
0.5998815999999999,1684,-24.58452957,5,121248,23211,72.0,60120,863145.78125,0.001
0.5989312,1688,-24.668625540000004,5,121536,23273,72.0,60264,1079235.8125,0.001
0.5979808,1692,-24.69925696,5,121824,23333,72.0,60408,1189002.5625,0.001
0.5970304,1696,-24.81167541,5,122112,23393,72.0,60552,1149051.015625,0.001
0.5960799999999999,1700,-25.08198432,5,122400,23457,72.0,60696,913942.875,0.001
0.5951295999999999,1704,-25.30048918,5,122688,23516,72.0,60840,1225515.25,0.001
0.5941792000000001,1708,-24.764708489999993,5,122976,23575,72.0,60984,1267655.125,0.001
0.5932288000000001,1712,-24.430796539999992,5,123264,23636,72.0,61128,1341869.6875,0.001
0.5922784000000001,1716,-24.072676869999995,5,123552,23695,72.0,61272,955491.578125,0.001
0.591328,1720,-24.033301880000003,5,123840,23752,72.0,61416,1040300.578125,0.001
0.5903776,1724,-24.073392099999996,5,124128,23808,72.0,61560,1016219.015625,0.001
0.5894272,1728,-23.74191737,5,124416,23867,72.0,61704,960554.28125,0.001
0.5884768,1732,-23.653324419999993,5,124704,23928,72.0,61848,1274036.140625,0.001
0.5875264,1736,-23.549857619999997,5,124992,23988,72.0,61992,1031403.15625,0.001
0.586576,1740,-23.461662179999998,5,125280,24051,72.0,62136,1218467.515625,0.001
0.5856256,1744,-23.45035445,5,125568,24111,72.0,62280,943210.09375,0.001
0.5846752000000002,1748,-23.38190674000001,5,125856,24171,72.0,62424,1065776.359375,0.001
0.5837247999999999,1752,-23.377779520000004,5,126144,24229,72.0,62568,1380289.90625,0.001
0.5827744000000001,1756,-23.332980200000005,5,126432,24291,72.0,62712,954970.65625,0.001
0.5818239999999999,1760,-23.47307006,5,126720,24350,72.0,62856,950261.59375,0.001
0.5808736,1764,-23.529822820000003,5,127008,24411,72.0,63000,1000438.6875,0.001
0.5799232000000001,1768,-23.436250579999996,5,127296,24473,72.0,63144,1116325.03125,0.001
0.5789727999999998,1772,-23.427696839999996,5,127584,24534,72.0,63288,993677.71875,0.001
0.5780224,1776,-22.80511056,5,127872,24595,72.0,63432,1227972.984375,0.001
0.577072,1780,-23.04133328,5,128160,24654,72.0,63576,1380605.46875,0.001
0.5761216,1784,-23.162683729999994,5,128448,24712,72.0,63720,1147104.703125,0.001
0.5751712,1788,-23.08977134,5,128736,24775,72.0,63864,1103801.15625,0.001
0.5742207999999999,1792,-23.1202165,5,129024,24837,72.0,64008,1251189.03125,0.001
0.5732704000000001,1796,-22.830340539999998,5,129312,24898,72.0,64152,1041532.71875,0.001
0.5723199999999999,1800,-22.839302939999996,5,129600,24961,72.0,64296,1078412.765625,0.001
0.5713695999999999,1804,-22.876679979999995,5,129888,25020,72.0,64440,1239194.1875,0.001
0.5704192000000001,1808,-23.0187113,5,130176,25079,72.0,64584,1290760.546875,0.001
0.5694687999999999,1812,-23.107229429999997,5,130464,25137,72.0,64728,1256633.03125,0.001
0.5685184000000001,1816,-22.949418100000003,5,130752,25193,72.0,64872,1075358.3125,0.001
0.567568,1820,-22.918625740000003,5,131040,25256,72.0,65016,1092918.953125,0.001
0.5666176,1824,-22.898724199999997,5,131328,25313,72.0,65160,1377489.625,0.001
0.5656672,1828,-23.281264900000007,5,131616,25369,72.0,65304,1489391.5625,0.001
0.5647167999999999,1832,-23.460829210000007,5,131904,25431,72.0,65448,1001128.671875,0.001
0.5637664,1836,-23.63177809,5,132192,25493,72.0,65592,1052427.546875,0.001
0.5628160000000001,1840,-23.78191316,5,132480,25555,72.0,65736,1328636.703125,0.001
0.5618656,1844,-23.9801643,5,132768,25613,72.0,65880,1153729.90625,0.001
0.5609152,1848,-24.40607228,5,133056,25673,72.0,66024,1213008.0,0.001
0.5599647999999999,1852,-24.102380969999995,5,133344,25734,72.0,66168,1475511.5625,0.001
0.5590144000000001,1856,-24.480905249999992,5,133632,25793,72.0,66312,1177694.625,0.001
0.5580639999999999,1860,-24.37062731,5,133920,25850,72.0,66456,1022541.5390625,0.001
0.5571136,1864,-24.543263160000002,5,134208,25910,72.0,66600,1036432.609375,0.001
0.5561632,1868,-24.620468720000005,5,134496,25969,72.0,66744,1244518.4375,0.001
0.5552127999999998,1872,-24.61443319,5,134784,26032,72.0,66888,1284390.625,0.001
0.5542624,1876,-24.762355559999996,5,135072,26095,72.0,67032,1358820.296875,0.001
0.5533119999999999,1880,-24.368373140000003,5,135360,26157,72.0,67176,1122505.609375,0.001
0.5523616,1884,-24.340165720000005,5,135648,26218,72.0,67320,1013241.5,0.001
0.5514112,1888,-24.51674004,5,135936,26272,72.0,67464,1185541.21875,0.001
0.5504608,1892,-24.36987408,5,136224,26323,72.0,67608,1492753.625,0.001
0.5495104000000001,1896,-24.74637157,5,136512,26374,72.0,67752,948235.453125,0.001
0.5485599999999999,1900,-24.479097220000007,5,136800,26431,72.0,67896,1211492.75,0.001
0.5476095999999999,1904,-24.32967055,5,137088,26487,72.0,68040,1322235.78125,0.001
0.5466592,1908,-24.38843826,5,137376,26545,72.0,68184,1378626.1875,0.001
0.5457088,1912,-24.491077990000004,5,137664,26599,72.0,68328,1081193.15625,0.001
0.5447584000000001,1916,-24.63188077,5,137952,26655,72.0,68472,970384.90625,0.001
0.5438079999999998,1920,-24.352293579999994,5,138240,26711,72.0,68616,1224510.609375,0.001
0.5428576,1924,-24.73219152,5,138528,26765,72.0,68760,1085399.25,0.001
0.5419072,1928,-24.642629739999997,5,138816,26819,72.0,68904,1229457.375,0.001
0.5409568,1932,-25.053534219999996,5,139104,26870,72.0,69048,1071367.28125,0.001
0.5400064000000001,1936,-25.06727188,5,139392,26929,72.0,69192,1326613.84375,0.001
0.539056,1940,-25.10787966,5,139680,26983,72.0,69336,1030511.96875,0.001
0.5381056000000001,1944,-24.908919500000003,5,139968,27043,72.0,69480,1196701.78125,0.001
0.5371551999999999,1948,-25.242617859999996,5,140256,27097,72.0,69624,1218229.0625,0.001
0.5362047999999999,1952,-25.795378130000003,5,140544,27150,72.0,69768,1141357.0625,0.001
0.5352543999999999,1956,-25.696593859999997,5,140832,27212,72.0,69912,1205642.953125,0.001
0.5343039999999999,1960,-25.34637946999999,5,141120,27271,72.0,70056,1330593.59375,0.001
0.5333536000000001,1964,-25.40209505,5,141408,27333,72.0,70200,1248470.71875,0.001
0.5324032000000001,1968,-25.640739619999994,5,141696,27394,72.0,70344,1116396.59375,0.001
0.5314528000000001,1972,-25.762604409999994,5,141984,27452,72.0,70488,1309444.25,0.001
0.5305023999999999,1976,-25.840640740000005,5,142272,27512,72.0,70632,1340732.921875,0.001
0.5295519999999999,1980,-25.841217189999995,5,142560,27573,72.0,70776,1311859.078125,0.001
0.5286016000000001,1984,-25.691167790000005,5,142848,27633,72.0,70920,1460006.15625,0.001
0.5276511999999998,1988,-25.68929608,5,143136,27696,72.0,71064,1337377.75,0.001
0.5267008,1992,-25.780978339999997,5,143424,27760,72.0,71208,1478464.625,0.001
0.5257504,1996,-25.47450874,5,143712,27819,72.0,71352,1324068.375,0.001
0.5247999999999999,2000,-25.475421009999994,5,144000,27884,72.0,71496,1207581.46875,0.001
0.5238496000000001,2004,-25.533560190000003,5,144288,27947,72.0,71640,1381405.5,0.001
0.5228991999999999,2008,-25.59489549,5,144576,28002,72.0,71784,1114256.5,0.001
0.5219488,2012,-25.229903919999998,5,144864,28068,72.0,71928,1152415.84375,0.001
0.5209984000000001,2016,-24.97468061,5,145152,28130,72.0,72072,1487776.4375,0.001
0.5200479999999998,2020,-24.80378557,5,145440,28189,72.0,72216,1296934.421875,0.001
0.5190976,2024,-24.179035740000003,5,145728,28250,72.0,72360,1321131.40625,0.001
0.5181471999999998,2028,-24.31063999,5,146016,28309,72.0,72504,1505198.5,0.001
0.5171968,2032,-23.80007565,5,146304,28373,72.0,72648,1180614.28125,0.001
0.5162464,2036,-23.57396762000001,5,146592,28436,72.0,72792,1457361.0625,0.001
0.515296,2040,-23.891969180000004,5,146880,28496,72.0,72936,1351415.53125,0.001
0.5143456000000002,2044,-24.617703300000002,5,147168,28553,72.0,73080,1611394.6875,0.001
0.5133951999999999,2048,-24.401133790000003,5,147456,28610,72.0,73224,1610688.1875,0.001
0.5124448,2052,-24.11746298,5,147744,28671,72.0,73368,1380239.5,0.001
0.5114944,2056,-23.90240884,5,148032,28733,72.0,73512,1711277.53125,0.001
0.5105439999999999,2060,-24.03851794,5,148320,28795,72.0,73656,1814590.53125,0.001
0.5095936000000001,2064,-23.7960076,5,148608,28858,72.0,73800,1469254.125,0.001
0.5086431999999999,2068,-23.973076619999997,5,148896,28916,72.0,73944,1494341.03125,0.001
0.5076928,2072,-24.020383659999997,5,149184,28980,72.0,74088,1706687.1875,0.001
0.5067424,2076,-24.341325930000004,5,149472,29040,72.0,74232,1368319.375,0.001
0.5057919999999999,2080,-24.658282230000005,5,149760,29099,72.0,74376,1272758.109375,0.001
0.5048416000000001,2084,-25.039382090000004,5,150048,29160,72.0,74520,1620700.75,0.001
0.5038912,2088,-24.819866060000003,5,150336,29220,72.0,74664,2060099.59375,0.001
0.5029408,2092,-24.806569279999998,5,150624,29279,72.0,74808,1347980.109375,0.001
0.5019904,2096,-24.864647400000003,5,150912,29344,72.0,74952,1790884.21875,0.001
0.50104,2100,-25.1225922,5,151200,29407,72.0,75096,1753946.34375,0.001
0.5000895999999999,2104,-25.11837685,5,151488,29465,72.0,75240,1920029.9375,0.001
0.4991391999999999,2108,-25.16226847,5,151776,29522,72.0,75384,1914045.75,0.001
0.4981888,2112,-25.52382422,5,152064,29586,72.0,75528,1928950.375,0.001
0.49723839999999997,2116,-25.814528549999995,5,152352,29649,72.0,75672,1714033.21875,0.001
0.49628800000000006,2120,-25.88042301,5,152640,29709,72.0,75816,1781021.0625,0.001
0.49533759999999993,2124,-25.94393615,5,152928,29770,72.0,75960,1580524.125,0.001
0.4943871999999999,2128,-25.724028570000005,5,153216,29829,72.0,76104,1471140.046875,0.001
0.4934368,2132,-25.66998968,5,153504,29887,72.0,76248,1876412.15625,0.001
0.4924863999999999,2136,-25.69690111,5,153792,29952,72.0,76392,1403033.953125,0.001
0.491536,2140,-25.35179154,5,154080,30013,72.0,76536,1497278.3125,0.001
0.49058559999999996,2144,-24.939527339999994,5,154368,30074,72.0,76680,1397705.625,0.001
0.48963519999999994,2148,-24.63606233,5,154656,30138,72.0,76824,1681861.46875,0.001
0.48868480000000014,2152,-24.950658509999997,5,154944,30197,72.0,76968,1518146.875,0.001
0.4877343999999998,2156,-25.313230750000002,5,155232,30258,72.0,77112,1845471.375,0.001
0.486784,2160,-25.47912761,5,155520,30313,72.0,77256,1701412.625,0.001
0.4858336,2164,-25.72500795000001,5,155808,30370,72.0,77400,1988009.5,0.001
0.48488319999999996,2168,-25.4754538,5,156096,30426,72.0,77544,1526147.90625,0.001
0.48393280000000016,2172,-25.395980159999993,5,156384,30486,72.0,77688,1442483.75,0.001
0.4829823999999998,2176,-25.179763709999996,5,156672,30547,72.0,77832,1755587.21875,0.001
0.482032,2180,-25.059077069999997,5,156960,30610,72.0,77976,1727745.6875,0.001
0.4810816,2184,-24.940440299999995,5,157248,30670,72.0,78120,1486709.28125,0.001
0.4801312,2188,-25.15735793,5,157536,30732,72.0,78264,1869436.96875,0.001
0.4791808000000001,2192,-24.95319426,5,157824,30793,72.0,78408,1435881.75,0.001
0.47823039999999983,2196,-24.71589252,5,158112,30857,72.0,78552,1617655.5625,0.001
0.47728000000000004,2200,-24.859262639999997,5,158400,30914,72.0,78696,1668133.90625,0.001
0.4763296,2204,-24.41017044,5,158688,30983,72.0,78840,1578679.09375,0.001
0.4753791999999999,2208,-24.099137839999997,5,158976,31043,72.0,78984,1548983.4375,0.001
0.4744288000000001,2212,-23.958387939999998,5,159264,31108,72.0,79128,1622471.5,0.001
0.47347839999999985,2216,-24.011944029999995,5,159552,31169,72.0,79272,1576137.78125,0.001
0.47252800000000006,2220,-24.320354420000005,5,159840,31233,72.0,79416,1376975.84375,0.001
0.47157760000000004,2224,-24.386496240000007,5,160128,31294,72.0,79560,1921616.09375,0.001
0.4706271999999999,2228,-24.50646731,5,160416,31357,72.0,79704,1636768.15625,0.001
0.4696767999999999,2232,-24.373496250000002,5,160704,31424,72.0,79848,1668164.46875,0.001
0.4687264,2236,-24.383383399999992,5,160992,31488,72.0,79992,1516315.96875,0.001
0.4677760000000001,2240,-24.356996540000004,5,161280,31550,72.0,80136,1471899.96875,0.001
0.46682560000000006,2244,-24.171165030000008,5,161568,31612,72.0,80280,1475599.25,0.001
0.46587519999999993,2248,-24.16437617,5,161856,31678,72.0,80424,1767144.375,0.001
0.4649247999999999,2252,-23.97969748,5,162144,31741,72.0,80568,1768480.65625,0.001
0.4639743999999999,2256,-23.86188152,5,162432,31799,72.0,80712,2039139.84375,0.001
0.463024,2260,-23.749844970000005,5,162720,31861,72.0,80856,1503608.125,0.001
0.4620736000000001,2264,-23.408076569999995,5,163008,31929,72.0,81000,1385574.65625,0.001
0.46112319999999996,2268,-23.45014882000001,5,163296,31992,72.0,81144,1625999.078125,0.001
0.46017279999999994,2272,-23.51290897,5,163584,32053,72.0,81288,1734436.84375,0.001
0.4592223999999999,2276,-23.48672791,5,163872,32115,72.0,81432,2094677.15625,0.001
0.458272,2280,-23.346677090000004,5,164160,32174,72.0,81576,1651826.875,0.001
0.4573215999999999,2284,-23.52512228,5,164448,32233,72.0,81720,1505740.34375,0.001
0.4563712000000001,2288,-23.283760419999993,5,164736,32297,72.0,81864,1758371.40625,0.001
0.45542079999999996,2292,-23.09453294,5,165024,32368,72.0,82008,1957598.1875,0.001
0.45447039999999994,2296,-23.14699363999999,5,165312,32434,72.0,82152,1600731.34375,0.001
0.45352000000000003,2300,-23.04783257,5,165600,32495,72.0,82296,1990192.28125,0.001
0.4525695999999999,2304,-23.436093600000003,5,165888,32557,72.0,82440,1699398.1875,0.001
0.4516192,2308,-23.58334605,5,166176,32623,72.0,82584,2040606.53125,0.001
0.4506688,2312,-23.38641421,5,166464,32687,72.0,82728,1720307.5,0.001
0.44971839999999996,2316,-23.76280538,5,166752,32748,72.0,82872,1321042.953125,0.001
0.44876800000000006,2320,-23.738378559999997,5,167040,32808,72.0,83016,1335410.65625,0.001
0.4478175999999998,2324,-24.182571719999995,5,167328,32866,72.0,83160,1617486.59375,0.001
0.4468672,2328,-24.07941781,5,167616,32932,72.0,83304,1607105.78125,0.001
0.4459168,2332,-23.9930148,5,167904,32992,72.0,83448,1678672.25,0.001
0.4449664,2336,-24.035788169999993,5,168192,33058,72.0,83592,1527364.0625,0.001
0.4440160000000002,2340,-24.083387179999995,5,168480,33119,72.0,83736,1884826.8125,0.001
0.44306559999999984,2344,-24.270551140000002,5,168768,33181,72.0,83880,1953287.09375,0.001
0.44211520000000004,2348,-24.26532655,5,169056,33247,72.0,84024,1714447.75,0.001
0.4411647999999999,2352,-23.83903862,5,169344,33310,72.0,84168,2245161.0625,0.001
0.4402144,2356,-23.409612940000006,5,169632,33373,72.0,84312,2052100.875,0.001
0.4392640000000001,2360,-23.546283880000004,5,169920,33432,72.0,84456,2185643.65625,0.001
0.43831359999999986,2364,-24.121327759999996,5,170208,33490,72.0,84600,2319683.96875,0.001
0.43736320000000006,2368,-24.378781159999996,5,170496,33546,72.0,84744,1659937.09375,0.001
0.43641279999999993,2372,-24.459926440000007,5,170784,33609,72.0,84888,1842837.625,0.001
0.4354623999999999,2376,-24.36685967,5,171072,33672,72.0,85032,1859749.375,0.001
0.434512,2380,-24.062487259999997,5,171360,33741,72.0,85176,1989292.21875,0.001
0.4335615999999999,2384,-23.65005786,5,171648,33805,72.0,85320,2068959.875,0.001
0.4326112000000001,2388,-23.7477959,5,171936,33867,72.0,85464,1950890.6875,0.001
0.43166080000000007,2392,-23.814102400000003,5,172224,33929,72.0,85608,1495894.78125,0.001
0.43071039999999994,2396,-24.07193958,5,172512,33993,72.0,85752,1696882.65625,0.001
0.4297599999999999,2400,-23.813566579999996,5,172800,34061,72.0,85896,2066460.875,0.001
0.4288095999999999,2404,-23.47315395,5,173088,34130,72.0,86040,2077780.25,0.001
0.4278592000000001,2408,-23.49460779,5,173376,34198,72.0,86184,1918382.9375,0.001
0.42690879999999987,2412,-23.559310840000002,5,173664,34266,72.0,86328,1970983.8125,0.001
0.42595839999999996,2416,-23.254261800000005,5,173952,34326,72.0,86472,2262196.5,0.001
0.42500799999999994,2420,-23.138003380000004,5,174240,34388,72.0,86616,2146400.25,0.001
0.4240575999999999,2424,-22.509640370000007,5,174528,34451,72.0,86760,1845344.9375,0.001
0.4231072,2428,-22.427522199999995,5,174816,34519,72.0,86904,1954098.90625,0.001
0.4221567999999999,2432,-22.999183520000006,5,175104,34582,72.0,87048,1916205.75,0.001
0.4212064,2436,-23.223736600000002,5,175392,34644,72.0,87192,2302289.125,0.001
0.42025599999999996,2440,-23.370687980000003,5,175680,34709,72.0,87336,1970843.09375,0.001
0.41930559999999995,2444,-23.075604999999996,5,175968,34775,72.0,87480,2173347.0625,0.001
0.41835520000000004,2448,-22.91798575,5,176256,34849,72.0,87624,1676313.71875,0.001
0.4174047999999999,2452,-22.98503851,5,176544,34911,72.0,87768,2412344.96875,0.001
0.4164544,2456,-22.985998299999995,5,176832,34972,72.0,87912,1881025.0625,0.001
0.415504,2460,-23.05824903,5,177120,35032,72.0,88056,2510950.625,0.001
0.41455359999999997,2464,-23.20375138,5,177408,35089,72.0,88200,2326093.0,0.001
0.41360320000000006,2468,-23.10958431,5,177696,35152,72.0,88344,2287257.15625,0.001
0.41265279999999993,2472,-23.157129510000004,5,177984,35213,72.0,88488,2301858.125,0.001
0.4117024,2476,-23.210630190000003,5,178272,35279,72.0,88632,2647439.4375,0.001
0.410752,2480,-23.30458509,5,178560,35347,72.0,88776,2612688.1875,0.001
0.4098016,2484,-23.259573090000004,5,178848,35417,72.0,88920,2801849.1875,0.001
0.4088512000000001,2488,-23.123850170000004,5,179136,35475,72.0,89064,2720323.71875,0.001
0.40790079999999984,2492,-23.339301170000002,5,179424,35538,72.0,89208,2620526.59375,0.001
0.40695040000000005,2496,-23.214586650000005,5,179712,35603,72.0,89352,2230019.71875,0.001
0.406,2500,-23.19133412,5,180000,35666,72.0,89496,2871141.5,0.001
0.4050496,2504,-23.20986012,5,180288,35731,72.0,89640,2360923.53125,0.001
0.4040992000000001,2508,-23.45749235,5,180576,35793,72.0,89784,2656159.8125,0.001
0.40314879999999986,2512,-23.86097864,5,180864,35856,72.0,89928,2351706.84375,0.001
0.40219840000000007,2516,-24.084116230000003,5,181152,35914,72.0,90072,2963578.875,0.001
0.40124799999999994,2520,-24.182591940000002,5,181440,35977,72.0,90216,2275514.8125,0.001
0.40029760000000003,2524,-24.478669749999995,5,181728,36039,72.0,90360,2605433.28125,0.001
0.3993472,2528,-24.71086452,5,182016,36109,72.0,90504,2568203.75,0.001
